RiderID,TripNumber,ClipName,ClipFramePath,VideoName,FramePath,Time,Press,Pass_Distance,NearMiss,Seconds,SignedSpeed,Split
2,4,PassingEvent_Duration10s_000135.mp4,PassingEvent_Duration10s_000135,Trip_4.2_GP020005.LRV,MPDS_002/Trip_4.2_GP020005,00:00:32.283000,0,132.5,0,49,60.0,train
7,1,PassingEvent_Duration10s_001352.mp4,PassingEvent_Duration10s_001352,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:17:07.591000,0,150.0,0,1062,50.0,train
37,1,PassingEvent_Duration10s_011009.mp4,PassingEvent_Duration10s_011009,Trip_1.1_GP010015.LRV,MPDS_037/Trip_1.1_GP010015,00:02:48.299000,0,81.5,1,186,50.0,train
44,9,PassingEvent_Duration10s_012603.mp4,PassingEvent_Duration10s_012603,Trip_9.1_GP013978.LRV,MPDS_044/Trip_9.1_GP013978,00:05:51.402000,1,92.0,1,375,60.0,train
62,1,PassingEvent_Duration10s_017973.mp4,PassingEvent_Duration10s_017973,Trip_1.2_GP020056.LRV,MPDS_062/Trip_1.2_GP020056,00:04:34.297000,0,78.0,1,292,60.0,train
49,5,PassingEvent_Duration10s_013640.mp4,PassingEvent_Duration10s_013640,Trip_5.1_GP012980.LRV,MPDS_049/Trip_5.1_GP012980,00:01:16.397000,0,135.5,1,100,70.0,train
10,1,PassingEvent_Duration10s_002293.mp4,PassingEvent_Duration10s_002293,Trip_1.0_GOPR0034.LRV,MPDS_010/Trip_1.0_GOPR0034,00:07:29.476000,0,81.0,1,478,50.0,train
8,6,PassingEvent_Duration10s_001526.mp4,PassingEvent_Duration10s_001526,Trip_6.1_GP010020.LRV,MPDS_008/Trip_6.1_GP010020,00:03:10.847000,0,143.0,0,241,50.0,train
2,5,PassingEvent_Duration10s_000152.mp4,PassingEvent_Duration10s_000152,Trip_5.0_GOPR0006.LRV,MPDS_002/Trip_5.0_GOPR0006,00:09:29.307000,0,308.5,0,587,60.0,train
8,11,PassingEvent_Duration10s_001650.mp4,PassingEvent_Duration10s_001650,Trip_11.0_GOPR0025.LRV,MPDS_008/Trip_11.0_GOPR0025,00:12:41.275000,0,165.0,0,778,60.0,train
56,8,PassingEvent_Duration10s_016219.mp4,PassingEvent_Duration10s_016219,Trip_8.1_GP013989.LRV,MPDS_056/Trip_8.1_GP013989,00:08:54.922000,0,98.5,1,589,60.0,train
50,6,PassingEvent_Duration10s_014082.mp4,PassingEvent_Duration10s_014082,Trip_6.1_GP012523.LRV,MPDS_050/Trip_6.1_GP012523,00:01:40.534000,1,127.0,0,132,60.0,train
29,1,PassingEvent_Duration10s_008985.mp4,PassingEvent_Duration10s_008985,Trip_1.0_GOPR2483.LRV,MPDS_029/Trip_1.0_GOPR2483,00:13:22.775000,0,79.0,1,848,60.0,train
2,8,PassingEvent_Duration10s_000200.mp4,PassingEvent_Duration10s_000200,Trip_8.0_GOPR0009.LRV,MPDS_002/Trip_8.0_GOPR0009,00:02:32.128000,0,144.5,0,160,40.0,train
8,8,PassingEvent_Duration10s_001573.mp4,PassingEvent_Duration10s_001573,Trip_8.1_GP010022.LRV,MPDS_008/Trip_8.1_GP010022,00:11:28.818000,0,164.0,0,737,50.0,train
7,7,PassingEvent_Duration10s_001433.mp4,PassingEvent_Duration10s_001433,Trip_7.2_GP020018.LRV,MPDS_007/Trip_7.2_GP020018,00:16:28.396000,0,170.0,0,1012,50.0,train
1,3,PassingEvent_Duration10s_000336.mp4,PassingEvent_Duration10s_000336,Trip_3.0_GOPR0008.LRV,MPDS_001/Trip_3.0_GOPR0008,00:03:35.255000,0,217.0,0,230,50.0,train
1,5,PassingEvent_Duration10s_000600.mp4,PassingEvent_Duration10s_000600,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:05:59.517000,0,74.0,1,390,50.0,train
1,4,PassingEvent_Duration10s_000531.mp4,PassingEvent_Duration10s_000531,Trip_4.3_GP030009.LRV,MPDS_001/Trip_4.3_GP030009,00:01:16.967000,0,234.0,0,134,60.0,train
7,10,PassingEvent_Duration10s_001471.mp4,PassingEvent_Duration10s_001471,Trip_10.0_GOPR0022.LRV,MPDS_007/Trip_10.0_GOPR0022,00:10:44.765000,0,309.0,0,690,50.0,train
62,7,PassingEvent_Duration10s_017828.mp4,PassingEvent_Duration10s_017828,Trip_7.1_GP010062.LRV,MPDS_062/Trip_7.1_GP010062,00:06:14.613000,0,146.0,1,411,80.0,train
5,6,PassingEvent_Duration10s_001289.mp4,PassingEvent_Duration10s_001289,Trip_6.0_GOPR0026.LRV,MPDS_005/Trip_6.0_GOPR0026,00:15:47.160000,0,318.5,0,957,40.0,train
8,11,PassingEvent_Duration10s_001633.mp4,PassingEvent_Duration10s_001633,Trip_11.0_GOPR0025.LRV,MPDS_008/Trip_11.0_GOPR0025,00:08:26.696000,0,161.0,0,548,50.0,train
1,5,PassingEvent_Duration10s_000550.mp4,PassingEvent_Duration10s_000550,Trip_5.0_GOPR0010.LRV,MPDS_001/Trip_5.0_GOPR0010,00:07:26.991000,0,235.0,0,505,60.0,train
51,3,PassingEvent_Duration10s_014335.mp4,PassingEvent_Duration10s_014335,Trip_3.0_GOPR0037.LRV,MPDS_051/Trip_3.0_GOPR0037,00:11:03.775000,0,88.0,1,710,40.0,train
7,1,PassingEvent_Duration10s_001329.mp4,PassingEvent_Duration10s_001329,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:09:13.464000,0,260.0,0,581,40.0,train
1,4,PassingEvent_Duration10s_000446.mp4,PassingEvent_Duration10s_000446,Trip_4.1_GP010009.LRV,MPDS_001/Trip_4.1_GP010009,00:05:19.449000,0,157.0,0,346,40.0,train
2,4,PassingEvent_Duration10s_000109.mp4,PassingEvent_Duration10s_000109,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:10:44.500000,0,125.5,0,674,60.0,train
20,7,PassingEvent_Duration10s_005037.mp4,PassingEvent_Duration10s_005037,Trip_7.0_GOPR0033.LRV,MPDS_020/Trip_7.0_GOPR0033,00:16:54.467000,0,97.0,1,1042,50.0,train
2,2,PassingEvent_Duration10s_000059.mp4,PassingEvent_Duration10s_000059,Trip_2.2_GP020003.LRV,MPDS_002/Trip_2.2_GP020003,00:04:14.401000,0,138.5,0,278,60.0,train
38,1,PassingEvent_Duration10s_011156.mp4,PassingEvent_Duration10s_011156,Trip_1.0_GOPR2121.LRV,MPDS_038/Trip_1.0_GOPR2121,00:17:22.116000,0,94.5,1,1049,60.0,train
1,3,PassingEvent_Duration10s_000355.mp4,PassingEvent_Duration10s_000355,Trip_3.0_GOPR0008.LRV,MPDS_001/Trip_3.0_GOPR0008,00:16:47.793000,0,219.0,0,1055,50.0,train
2,2,PassingEvent_Duration10s_000033.mp4,PassingEvent_Duration10s_000033,Trip_2.1_GP010003.LRV,MPDS_002/Trip_2.1_GP010003,00:16:09.237000,0,201.5,0,983,60.0,train
4,5,PassingEvent_Duration10s_001212.mp4,PassingEvent_Duration10s_001212,Trip_5.1_GP010009.LRV,MPDS_004/Trip_5.1_GP010009,00:03:41.594000,0,115.5,0,257,50.0,train
24,2,PassingEvent_Duration10s_006874.mp4,PassingEvent_Duration10s_006874,Trip_2.0_GOPR1015.LRV,MPDS_024/Trip_2.0_GOPR1015,00:06:00.990000,0,93.5,1,419,50.0,train
26,5,PassingEvent_Duration10s_008166.mp4,PassingEvent_Duration10s_008166,Trip_5.1_GP010009.LRV,MPDS_026/Trip_5.1_GP010009,00:08:01.763000,0,88.5,1,527,60.0,train
22,1,PassingEvent_Duration10s_005803.mp4,PassingEvent_Duration10s_005803,Trip_1.0_GOPR0010.LRV,MPDS_022/Trip_1.0_GOPR0010,00:14:47.634000,0,60.0,1,925,50.0,train
21,5,PassingEvent_Duration10s_005436.mp4,PassingEvent_Duration10s_005436,Trip_5.2_GP024707.LRV,MPDS_021/Trip_5.2_GP024707,00:01:47.520000,0,82.0,1,138,60.0,train
53,7,PassingEvent_Duration10s_015335.mp4,PassingEvent_Duration10s_015335,Trip_7.0_GOPR7269.LRV,MPDS_053/Trip_7.0_GOPR7269,00:04:14.510000,0,90.0,1,285,60.0,train
8,10,PassingEvent_Duration10s_001619.mp4,PassingEvent_Duration10s_001619,Trip_10.1_GP010024.LRV,MPDS_008/Trip_10.1_GP010024,00:06:47.803000,0,110.0,0,455,60.0,train
12,4,PassingEvent_Duration10s_002667.mp4,PassingEvent_Duration10s_002667,Trip_4.0_GOPR2103.LRV,MPDS_012/Trip_4.0_GOPR2103,00:12:17.896000,0,92.5,1,791,50.0,train
20,1,PassingEvent_Duration10s_004428.mp4,PassingEvent_Duration10s_004428,Trip_1.0_GOPR0026.LRV,MPDS_020/Trip_1.0_GOPR0026,00:17:41.272000,0,94.0,1,1077,60.0,train
14,3,PassingEvent_Duration10s_003161.mp4,PassingEvent_Duration10s_003161,Trip_3.0_GOPR0016.LRV,MPDS_014/Trip_3.0_GOPR0016,00:13:48.730000,0,95.5,1,872,50.0,train
57,3,PassingEvent_Duration10s_016399.mp4,PassingEvent_Duration10s_016399,Trip_3.0_GOPR4731.LRV,MPDS_057/Trip_3.0_GOPR4731,00:09:07.790000,1,90.5,1,594,60.0,train
39,5,PassingEvent_Duration10s_011754.mp4,PassingEvent_Duration10s_011754,Trip_5.1_GP012498.LRV,MPDS_039/Trip_5.1_GP012498,00:07:19.990000,0,91.0,1,498,60.0,train
44,4,PassingEvent_Duration10s_012467.mp4,PassingEvent_Duration10s_012467,Trip_4.2_GP023973.LRV,MPDS_044/Trip_4.2_GP023973,00:04:50.969000,0,86.0,1,348,50.0,train
61,11,PassingEvent_Duration10s_017677.mp4,PassingEvent_Duration10s_017677,Trip_11.0_GOPR0060.LRV,MPDS_061/Trip_11.0_GOPR0060,00:02:16.312000,0,97.0,1,155,60.0,train
60,7,PassingEvent_Duration10s_017070.mp4,PassingEvent_Duration10s_017070,Trip_7.0_GOPR2540.LRV,MPDS_060/Trip_7.0_GOPR2540,00:04:45.451000,0,67.5,1,312,60.0,train
11,4,PassingEvent_Duration10s_000821.mp4,PassingEvent_Duration10s_000821,Trip_4.1_GP012419.LRV,MPDS_011/Trip_4.1_GP012419,00:13:45.971000,1,127.0,0,883,60.0,train
8,6,PassingEvent_Duration10s_001531.mp4,PassingEvent_Duration10s_001531,Trip_6.1_GP010020.LRV,MPDS_008/Trip_6.1_GP010020,00:06:59.599000,0,180.0,0,455,50.0,train
50,3,PassingEvent_Duration10s_013950.mp4,PassingEvent_Duration10s_013950,Trip_3.1_GP012520.LRV,MPDS_050/Trip_3.1_GP012520,00:02:58.768000,1,110.0,0,224,60.0,train
2,4,PassingEvent_Duration10s_000123.mp4,PassingEvent_Duration10s_000123,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:14:12.889000,0,119.5,0,905,60.0,train
1,1,PassingEvent_Duration10s_000216.mp4,PassingEvent_Duration10s_000216,Trip_1.0_GOPR0006.LRV,MPDS_001/Trip_1.0_GOPR0006,00:06:21.181000,0,158.0,0,392,60.0,train
16,2,PassingEvent_Duration10s_003860.mp4,PassingEvent_Duration10s_003860,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:16:08.608000,0,99.0,1,1004,80.0,train
1,5,PassingEvent_Duration10s_000643.mp4,PassingEvent_Duration10s_000643,Trip_5.2_GP020010.LRV,MPDS_001/Trip_5.2_GP020010,00:10:00.560000,0,138.0,0,634,50.0,train
1,4,PassingEvent_Duration10s_000473.mp4,PassingEvent_Duration10s_000473,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:02:00.697000,0,153.0,0,162,60.0,train
36,4,PassingEvent_Duration10s_010656.mp4,PassingEvent_Duration10s_010656,Trip_4.1_GP012962.LRV,MPDS_036/Trip_4.1_GP012962,00:00:20.309000,0,89.0,1,39,40.0,train
16,2,PassingEvent_Duration10s_003786.mp4,PassingEvent_Duration10s_003786,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:05:50.896000,0,128.0,1,404,80.0,train
9,5,PassingEvent_Duration10s_001920.mp4,PassingEvent_Duration10s_001920,Trip_5.1_GP010106.LRV,MPDS_009/Trip_5.1_GP010106,00:13:30.196000,0,91.5,1,822,60.0,train
4,5,PassingEvent_Duration10s_001219.mp4,PassingEvent_Duration10s_001219,Trip_5.1_GP010009.LRV,MPDS_004/Trip_5.1_GP010009,00:10:52.682000,0,139.5,0,693,50.0,train
9,9,PassingEvent_Duration10s_002127.mp4,PassingEvent_Duration10s_002127,Trip_9.0_GOPR0111.LRV,MPDS_009/Trip_9.0_GOPR0111,00:16:39.451000,0,98.5,1,1026,70.0,train
20,1,PassingEvent_Duration10s_004391.mp4,PassingEvent_Duration10s_004391,Trip_1.0_GOPR0026.LRV,MPDS_020/Trip_1.0_GOPR0026,00:03:50.206000,0,33.0,1,242,40.0,train
19,6,PassingEvent_Duration10s_004248.mp4,PassingEvent_Duration10s_004248,Trip_6.0_GOPR2477.LRV,MPDS_019/Trip_6.0_GOPR2477,00:14:09.509000,0,79.0,1,880,60.0,train
55,8,PassingEvent_Duration10s_015641.mp4,PassingEvent_Duration10s_015641,Trip_8.0_GOPR2158.LRV,MPDS_055/Trip_8.0_GOPR2158,00:04:51.100000,1,55.0,1,297,50.0,train
7,7,PassingEvent_Duration10s_001422.mp4,PassingEvent_Duration10s_001422,Trip_7.0_GOPR0018.LRV,MPDS_007/Trip_7.0_GOPR0018,00:01:04.669000,0,277.0,0,104,40.0,train
62,3,PassingEvent_Duration10s_018160.mp4,PassingEvent_Duration10s_018160,Trip_3.1_GP010058.LRV,MPDS_062/Trip_3.1_GP010058,00:16:05.969000,0,119.0,1,1023,80.0,train
1,4,PassingEvent_Duration10s_000488.mp4,PassingEvent_Duration10s_000488,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:04:34.800000,0,179.0,0,322,60.0,train
22,2,PassingEvent_Duration10s_005664.mp4,PassingEvent_Duration10s_005664,Trip_2.1_GP010011.LRV,MPDS_022/Trip_2.1_GP010011,00:02:09.931000,0,85.0,1,185,50.0,train
22,5,PassingEvent_Duration10s_005966.mp4,PassingEvent_Duration10s_005966,Trip_5.0_GOPR0014.LRV,MPDS_022/Trip_5.0_GOPR0014,00:15:47.511000,0,98.0,1,978,60.0,train
48,8,PassingEvent_Duration10s_013220.mp4,PassingEvent_Duration10s_013220,Trip_8.0_GOPR2142.LRV,MPDS_048/Trip_8.0_GOPR2142,00:01:40.891000,0,87.5,1,153,40.0,train
1,4,PassingEvent_Duration10s_000510.mp4,PassingEvent_Duration10s_000510,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:15:40.620000,0,188.0,0,977,60.0,train
3,15,PassingEvent_Duration10s_000731.mp4,PassingEvent_Duration10s_000731,Trip_15.1_GP010096.LRV,MPDS_003/Trip_15.1_GP010096,00:09:39.750000,0,205.0,0,624,60.0,train
11,7,PassingEvent_Duration10s_000922.mp4,PassingEvent_Duration10s_000922,Trip_7.1_GP012422.LRV,MPDS_011/Trip_7.1_GP012422,00:13:25.588000,0,83.0,1,840,60.0,train
1,5,PassingEvent_Duration10s_000623.mp4,PassingEvent_Duration10s_000623,Trip_5.2_GP020010.LRV,MPDS_001/Trip_5.2_GP020010,00:02:33.559000,0,191.0,0,187,60.0,train
4,4,PassingEvent_Duration10s_001139.mp4,PassingEvent_Duration10s_001139,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:06:38.260000,0,123.5,0,414,60.0,train
33,6,PassingEvent_Duration10s_009710.mp4,PassingEvent_Duration10s_009710,Trip_6.0_GOPR0013.LRV,MPDS_033/Trip_6.0_GOPR0013,00:12:21.551000,0,130.0,1,774,80.0,train
15,1,PassingEvent_Duration10s_003340.mp4,PassingEvent_Duration10s_003340,Trip_1.2_GP022433.LRV,MPDS_015/Trip_1.2_GP022433,00:06:05.690000,0,137.5,1,406,70.0,train
1,1,PassingEvent_Duration10s_000289.mp4,PassingEvent_Duration10s_000289,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:14:07.765000,0,125.0,0,893,60.0,train
7,7,PassingEvent_Duration10s_001424.mp4,PassingEvent_Duration10s_001424,Trip_7.0_GOPR0018.LRV,MPDS_007/Trip_7.0_GOPR0018,00:02:56.943000,0,227.0,0,233,40.0,train
11,8,PassingEvent_Duration10s_000962.mp4,PassingEvent_Duration10s_000962,Trip_8.0_GOPR2423.LRV,MPDS_011/Trip_8.0_GOPR2423,00:09:03.187000,1,94.0,1,554,60.0,train
60,13,PassingEvent_Duration10s_017156.mp4,PassingEvent_Duration10s_017156,Trip_13.0_GOPR2546.LRV,MPDS_060/Trip_13.0_GOPR2546,00:02:32.158000,0,71.5,1,161,60.0,train
16,2,PassingEvent_Duration10s_003856.mp4,PassingEvent_Duration10s_003856,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:15:51.496000,0,138.0,1,981,80.0,train
22,2,PassingEvent_Duration10s_005668.mp4,PassingEvent_Duration10s_005668,Trip_2.1_GP010011.LRV,MPDS_022/Trip_2.1_GP010011,00:06:17.659000,0,59.0,1,417,50.0,train
60,6,PassingEvent_Duration10s_017060.mp4,PassingEvent_Duration10s_017060,Trip_6.0_GOPR2539.LRV,MPDS_060/Trip_6.0_GOPR2539,00:06:07.465000,0,79.5,1,395,60.0,train
60,7,PassingEvent_Duration10s_017077.mp4,PassingEvent_Duration10s_017077,Trip_7.0_GOPR2540.LRV,MPDS_060/Trip_7.0_GOPR2540,00:14:21.443000,1,99.5,1,888,40.0,train
2,4,PassingEvent_Duration10s_000099.mp4,PassingEvent_Duration10s_000099,Trip_4.0_GOPR0005.LRV,MPDS_002/Trip_4.0_GOPR0005,00:03:08.220000,0,169.5,0,201,60.0,train
3,1,PassingEvent_Duration10s_000679.mp4,PassingEvent_Duration10s_000679,Trip_1.2_GP020005.LRV,MPDS_003/Trip_1.2_GP020005,00:14:36.669000,0,144.0,0,916,60.0,train
22,6,PassingEvent_Duration10s_006050.mp4,PassingEvent_Duration10s_006050,Trip_6.0_GOPR0015.LRV,MPDS_022/Trip_6.0_GOPR0015,00:13:48.766000,0,90.0,1,874,60.0,train
56,2,PassingEvent_Duration10s_015945.mp4,PassingEvent_Duration10s_015945,Trip_2.1_GP013982.LRV,MPDS_056/Trip_2.1_GP013982,00:04:47.487000,0,55.5,1,316,60.0,train
8,8,PassingEvent_Duration10s_001562.mp4,PassingEvent_Duration10s_001562,Trip_8.1_GP010022.LRV,MPDS_008/Trip_8.1_GP010022,00:02:41.667000,0,138.0,0,201,50.0,train
1,1,PassingEvent_Duration10s_000319.mp4,PassingEvent_Duration10s_000319,Trip_1.2_GP020006.LRV,MPDS_001/Trip_1.2_GP020006,00:10:10.787000,0,166.0,0,657,40.0,train
8,6,PassingEvent_Duration10s_001523.mp4,PassingEvent_Duration10s_001523,Trip_6.0_GOPR0020.LRV,MPDS_008/Trip_6.0_GOPR0020,00:17:21.150000,0,153.0,0,1050,50.0,train
10,1,PassingEvent_Duration10s_002299.mp4,PassingEvent_Duration10s_002299,Trip_1.0_GOPR0034.LRV,MPDS_010/Trip_1.0_GOPR0034,00:08:37.330000,0,81.0,1,537,50.0,train
7,1,PassingEvent_Duration10s_001330.mp4,PassingEvent_Duration10s_001330,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:10:52.630000,0,248.0,0,690,40.0,train
18,7,PassingEvent_Duration10s_004184.mp4,PassingEvent_Duration10s_004184,Trip_7.1_GP012942.LRV,MPDS_018/Trip_7.1_GP012942,00:06:47.847000,0,97.5,1,458,40.0,train
42,1,PassingEvent_Duration10s_012030.mp4,PassingEvent_Duration10s_012030,Trip_1.0_GOPR0019.LRV,MPDS_042/Trip_1.0_GOPR0019,00:04:55.800000,0,56.0,1,343,60.0,train
41,2,PassingEvent_Duration10s_006379.mp4,PassingEvent_Duration10s_006379,Trip_2.0_GOPR0041.LRV,MPDS_041/Trip_2.0_GOPR0041,00:03:16.122000,1,91.5,1,203,60.0,train
4,2,PassingEvent_Duration10s_001126.mp4,PassingEvent_Duration10s_001126,Trip_2.0_GOPR0004.LRV,MPDS_004/Trip_2.0_GOPR0004,00:17:19.826000,0,161.5,0,1089,60.0,train
9,6,PassingEvent_Duration10s_001968.mp4,PassingEvent_Duration10s_001968,Trip_6.0_GOPR0108.LRV,MPDS_009/Trip_6.0_GOPR0108,00:15:02.598000,0,87.5,1,938,50.0,train
8,5,PassingEvent_Duration10s_001515.mp4,PassingEvent_Duration10s_001515,Trip_5.0_GOPR0019.LRV,MPDS_008/Trip_5.0_GOPR0019,00:07:08.653000,0,118.0,0,467,50.0,train
20,9,PassingEvent_Duration10s_004323.mp4,PassingEvent_Duration10s_004323,Trip_9.0_GOPR0036.LRV,MPDS_020/Trip_9.0_GOPR0036,00:13:05.952000,0,94.0,1,842,50.0,train
7,6,PassingEvent_Duration10s_001418.mp4,PassingEvent_Duration10s_001418,Trip_6.3_GP030017.LRV,MPDS_007/Trip_6.3_GP030017,00:04:21.328000,0,121.0,0,281,40.0,train
1,1,PassingEvent_Duration10s_000229.mp4,PassingEvent_Duration10s_000229,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:00:49.133000,0,152.0,0,57,60.0,train
44,9,PassingEvent_Duration10s_012596.mp4,PassingEvent_Duration10s_012596,Trip_9.1_GP013978.LRV,MPDS_044/Trip_9.1_GP013978,00:04:14.537000,1,255.0,0,286,50.0,train
7,8,PassingEvent_Duration10s_001454.mp4,PassingEvent_Duration10s_001454,Trip_8.3_GP030020.LRV,MPDS_007/Trip_8.3_GP030020,00:04:59.941000,0,185.0,0,355,40.0,train
1,3,PassingEvent_Duration10s_000351.mp4,PassingEvent_Duration10s_000351,Trip_3.0_GOPR0008.LRV,MPDS_001/Trip_3.0_GOPR0008,00:09:52.150000,0,180.0,0,601,60.0,train
1,5,PassingEvent_Duration10s_000547.mp4,PassingEvent_Duration10s_000547,Trip_5.0_GOPR0010.LRV,MPDS_001/Trip_5.0_GOPR0010,00:06:53.869000,0,198.0,0,465,60.0,train
4,2,PassingEvent_Duration10s_001113.mp4,PassingEvent_Duration10s_001113,Trip_2.0_GOPR0004.LRV,MPDS_004/Trip_2.0_GOPR0004,00:14:26.611000,0,139.5,0,903,60.0,train
35,7,PassingEvent_Duration10s_010269.mp4,PassingEvent_Duration10s_010269,Trip_7.1_GP018431.LRV,MPDS_035/Trip_7.1_GP018431,00:12:19.257000,0,86.0,1,754,50.0,train
15,1,PassingEvent_Duration10s_003337.mp4,PassingEvent_Duration10s_003337,Trip_1.2_GP022433.LRV,MPDS_015/Trip_1.2_GP022433,00:02:27.124000,1,108.5,1,154,70.0,train
3,14,PassingEvent_Duration10s_000724.mp4,PassingEvent_Duration10s_000724,Trip_14.0_GOPR0095.LRV,MPDS_003/Trip_14.0_GOPR0095,00:12:45.570000,0,224.0,0,799,40.0,train
23,2,PassingEvent_Duration10s_002445.mp4,PassingEvent_Duration10s_002445,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:09:44.626000,0,84.5,1,622,60.0,train
61,4,PassingEvent_Duration10s_017355.mp4,PassingEvent_Duration10s_017355,Trip_4.1_GP010051.LRV,MPDS_061/Trip_4.1_GP010051,00:01:15.586000,0,131.0,1,110,80.0,train
4,4,PassingEvent_Duration10s_001148.mp4,PassingEvent_Duration10s_001148,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:08:00.810000,0,154.5,0,529,60.0,train
1,5,PassingEvent_Duration10s_000572.mp4,PassingEvent_Duration10s_000572,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:01:14.126000,0,148.0,0,82,60.0,train
25,1,PassingEvent_Duration10s_007400.mp4,PassingEvent_Duration10s_007400,Trip_1.1_GP010002.LRV,MPDS_025/Trip_1.1_GP010002,00:01:14.413000,0,95.5,1,99,60.0,train
1,5,PassingEvent_Duration10s_000583.mp4,PassingEvent_Duration10s_000583,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:02:26.775000,0,163.0,0,192,50.0,train
62,7,PassingEvent_Duration10s_017830.mp4,PassingEvent_Duration10s_017830,Trip_7.1_GP010062.LRV,MPDS_062/Trip_7.1_GP010062,00:06:21.317000,0,141.0,1,400,80.0,train
8,11,PassingEvent_Duration10s_001647.mp4,PassingEvent_Duration10s_001647,Trip_11.0_GOPR0025.LRV,MPDS_008/Trip_11.0_GOPR0025,00:12:00.848000,0,150.0,0,771,60.0,train
2,1,PassingEvent_Duration10s_000005.mp4,PassingEvent_Duration10s_000005,Trip_1.0_GOPR0002.LRV,MPDS_002/Trip_1.0_GOPR0002,00:07:53.872000,0,191.5,0,525,60.0,train
3,1,PassingEvent_Duration10s_000664.mp4,PassingEvent_Duration10s_000664,Trip_1.2_GP020005.LRV,MPDS_003/Trip_1.2_GP020005,00:05:08.290000,0,152.0,0,325,60.0,train
1,3,PassingEvent_Duration10s_000352.mp4,PassingEvent_Duration10s_000352,Trip_3.0_GOPR0008.LRV,MPDS_001/Trip_3.0_GOPR0008,00:11:15.571000,0,200.0,0,709,50.0,train
13,6,PassingEvent_Duration10s_002854.mp4,PassingEvent_Duration10s_002854,Trip_6.0_GOPR2920.LRV,MPDS_013/Trip_6.0_GOPR2920,00:06:08.907000,0,93.0,1,422,50.0,train
34,5,PassingEvent_Duration10s_010034.mp4,PassingEvent_Duration10s_010034,Trip_5.2_GP023968.LRV,MPDS_034/Trip_5.2_GP023968,00:10:03.139000,0,85.0,1,611,50.0,train
7,1,PassingEvent_Duration10s_001308.mp4,PassingEvent_Duration10s_001308,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:01:22.751000,1,66.0,1,127,50.0,train
2,2,PassingEvent_Duration10s_000031.mp4,PassingEvent_Duration10s_000031,Trip_2.1_GP010003.LRV,MPDS_002/Trip_2.1_GP010003,00:05:00.476000,0,150.5,0,329,60.0,train
58,1,PassingEvent_Duration10s_016551.mp4,PassingEvent_Duration10s_016551,Trip_1.0_GOPR2984.LRV,MPDS_058/Trip_1.0_GOPR2984,00:13:30.239000,0,82.0,1,824,40.0,train
5,3,PassingEvent_Duration10s_001227.mp4,PassingEvent_Duration10s_001227,Trip_3.0_GOPR0023.LRV,MPDS_005/Trip_3.0_GOPR0023,00:03:29.572000,0,236.5,0,243,50.0,train
4,2,PassingEvent_Duration10s_001119.mp4,PassingEvent_Duration10s_001119,Trip_2.0_GOPR0004.LRV,MPDS_004/Trip_2.0_GOPR0004,00:15:08.380000,0,127.5,0,931,60.0,train
7,8,PassingEvent_Duration10s_001456.mp4,PassingEvent_Duration10s_001456,Trip_8.3_GP030020.LRV,MPDS_007/Trip_8.3_GP030020,00:05:07.846000,0,276.0,0,358,40.0,train
36,4,PassingEvent_Duration10s_010681.mp4,PassingEvent_Duration10s_010681,Trip_4.1_GP012962.LRV,MPDS_036/Trip_4.1_GP012962,00:06:26.853000,0,96.0,1,437,60.0,train
7,1,PassingEvent_Duration10s_001340.mp4,PassingEvent_Duration10s_001340,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:12:35.799000,0,216.0,0,803,40.0,train
9,5,PassingEvent_Duration10s_001879.mp4,PassingEvent_Duration10s_001879,Trip_5.0_GOPR0106.LRV,MPDS_009/Trip_5.0_GOPR0106,00:14:31.877000,1,83.5,1,924,50.0,train
